State/UT,Hotel Name,City,Hotel Category,Hotel Type,Star Rating,Amenities,Nearby Tourist Places,Tourist Place Types,Distances (km)
Tamil Nadu,The Westin Velachery,Chennai,Medium Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Phoenix Marketcity, Guindy National Park, IIT Madras, Velachery Lake, T. Nagar","Heritage, Wildlife, Heritage, Heritage, Heritage","7, 13, 18, 19, 29"
Tamil Nadu,Hyatt Regency Chennai,Chennai,Medium Luxury,Beach Resort,5★,"WiFi, Private Beach Access, Swimming Pool, Spa, Parking","Teynampet, US Consulate, Pondy Bazaar, Semmozhi Poonga, Marina Beach","Heritage, Heritage, Heritage, Heritage, Beach","14, 4, 27, 7, 17"
Tamil Nadu,Radisson Blu Temple Bay,Mahabalipuram,Medium Luxury,Beach Resort,4★,"WiFi, Private Beach Access, Swimming Pool, Spa, Parking","Shore Temple, Five Rathas, Arjuna's Penance, Krishna's Butterball, Mahabalipuram Beach","Religious, Heritage, Heritage, Heritage, Beach","9, 13, 24, 10, 10"
Tamil Nadu,InterContinental Chennai,Kovalam,Ultra Luxury,Beach Resort,5★,"WiFi, Private Beach Access, Swimming Pool, Spa, Parking","The Crocodile Bank, Kovalam Beach, Shore Temple, Five Rathas, DakshinaChitra","Heritage, Beach, Religious, Heritage, Heritage","16, 14, 8, 26, 23"
Tamil Nadu,Sheraton Grand Chennai,Chennai,Medium Luxury,Beach Resort,4★,"WiFi, Private Beach Access, Swimming Pool, Spa, Parking","Tiger Cave, Mahabalipuram Beach, Shore Temple, Five Rathas, Muttukadu Boat House","Wildlife, Beach, Religious, Heritage, Religious","30, 14, 8, 26, 18"
Tamil Nadu,Visalam - CGH Earth,Chennai,Medium Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Chettinad Palace, Athangudi Tile Factory, Karaikudi Antique Market, Kanadukathan, Thirumayam Fort","Heritage, Heritage, Heritage, Heritage, Heritage","6, 13, 9, 12, 5"
Tamil Nadu,Chidambara Vilas,Chennai,Medium Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Thirumayam Fort, Pudukkottai Palace, Chettinad Mansions, Athangudi, Karaikudi","Heritage, Heritage, Heritage, Heritage, Heritage","18, 5, 29, 20, 23"
Tamil Nadu,Mantra Koodam,Chennai,Medium Luxury,Resort,4★,"WiFi, Swimming Pool, Spa, Gym, Parking","Airavatesvara Temple, Brihadeeswarar Temple, Kumbakonam Temples, Gangaikonda Cholapuram, Darasuram","Religious, Religious, Religious, Heritage, Heritage","13, 17, 7, 10, 17"
Tamil Nadu,Heritage Madurai,Madurai,Medium Luxury,Heritage Hotel,4★,"WiFi, Heritage Dining, Courtyard, Spa, Parking","Meenakshi Temple, Thirumalai Nayak Palace, Gandhi Museum, Alagar Koyil, Mariamman Teppakulam","Religious, Heritage, Heritage, Heritage, Heritage","17, 26, 9, 17, 27"
Tamil Nadu,The Gateway Pasumalai,Chennai,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Thirumalai Nayak Palace, Meenakshi Temple, Gandhi Museum, Vaigai Dam, Samanar Hills","Heritage, Religious, Heritage, Heritage, Hill Station","6, 18, 9, 4, 7"
Tamil Nadu,Savoy - IHCL SeleQtions,Ooty,Medium Luxury,Hill Resort,5★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Ooty Lake, Botanical Gardens, Doddabetta Peak, Rose Garden, Nilgiri Mountain Railway","Hill Station, Heritage, Hill Station, Heritage, Hill Station","7, 2, 27, 29, 15"
Tamil Nadu,Gateway Coonoor,Coonoor,Medium Luxury,Resort,4★,"WiFi, Swimming Pool, Spa, Gym, Parking","Sim's Park, Dolphin's Nose, Lamb's Rock, Catherine Falls, Nilgiri Mountain Railway","Heritage, Heritage, Heritage, Adventure, Hill Station","19, 9, 17, 38, 15"
Tamil Nadu,The Tamara Kodai,Kodaikanal,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Kodaikanal Lake, Bryant Park, Coaker's Walk, Pillar Rocks, Silver Cascade Falls","Hill Station, Heritage, Heritage, Heritage, Adventure","31, 23, 4, 19, 37"
Tamil Nadu,Great Trails Kodaikanal,Kodaikanal,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Coaker's Walk, Bryant Park, Kodaikanal Lake, Guna Caves, Pine Forest","Heritage, Heritage, Hill Station, Adventure, Heritage","6, 23, 7, 9, 23"
Tamil Nadu,Great Trails Yercaud,Yercaud,Medium Luxury,Beach Resort,4★,"WiFi, Private Beach Access, Swimming Pool, Spa, Parking","Yercaud Lake, Lady's Seat, Killiyur Falls, Pagoda Point, Shevaroy Temple","Hill Station, Heritage, Adventure, Heritage, Religious","5, 17, 21, 15, 17"
Tamil Nadu,The Residency Rameswaram,Rameswaram,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Ramanathaswamy Temple, Dhanushkodi, Agni Teertham, Pamban Bridge, APJ Memorial","Religious, Heritage, Heritage, Hill Station, Heritage","11, 19, 6, 33, 18"
Tamil Nadu,The Residency Coimbatore,Coimbatore,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Marudamalai Temple, Adiyogi Statue, Perur Temple, Siruvani Falls, VOC Park","Religious, Heritage, Religious, Adventure, Heritage","2, 30, 14, 36, 3"
Tamil Nadu,Vivanta Coimbatore,Coimbatore,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Adiyogi Shiva Statue, Marudamalai Temple, Isha Yoga Center, Brookefields Mall, Zoo","Heritage, Religious, Heritage, Heritage, Wildlife","8, 13, 17, 21, 23"
,,,,,,,,,
,,,,,,,,,
State,Hotel Name,,,,,,,,
UP,The Oberoi Amarvilas,Agra,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Taj Mahal, Agra Fort, Mehtab Bagh, Itmad-ud-Daula, Akbar's Tomb","Heritage, Heritage, Heritage, Heritage, Heritage","2, 26, 5, 22, 23"
UP,Taj Hotel Agra,Agra,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Taj Mahal, Agra Fort, Sadar Bazaar, Fatehpur Sikri, Kalakriti Center","Heritage, Heritage, Heritage, Heritage, Heritage","2, 26, 16, 9, 30"
UP,ITC Mughal,Agra,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Agra Fort, Taj Mahal, Jama Masjid, Mehtab Bagh, Anguri Bagh","Heritage, Heritage, Heritage, Heritage, Heritage","27, 14, 3, 18, 11"
UP,Jaypee Palace Hotel,Agra,Medium Luxury,Heritage Hotel,4★,"WiFi, Heritage Dining, Courtyard, Spa, Parking","Taj Mahal, Agra Fort, Fatehpur Sikri, Sikandra, Mankameshwar Temple","Heritage, Heritage, Heritage, Heritage, Religious","2, 26, 17, 11, 16"
UP,The Grand Imperial,Agra,Medium Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Agra Fort, Jama Masjid, Kinari Bazaar, Taj Mahal, Itmad-ud-Daula","Heritage, Heritage, Heritage, Heritage, Heritage","27, 25, 4, 29, 4"
UP,Taj Ganges Varanasi,Varanasi,Medium Luxury,Resort,5★,"WiFi, Swimming Pool, Spa, Gym, Parking","Kashi Vishwanath, Dashashwamedh Ghat, Manikarnika Ghat, Sarnath, Assi Ghat","Heritage, Heritage, Heritage, Heritage, Heritage","16, 5, 18, 30, 16"
UP,Taj Nadesar Palace,Lucknow,Ultra Luxury,Heritage Hotel,5★,"WiFi, Heritage Dining, Courtyard, Spa, Parking","Sarnath, Ramnagar Fort, Dhamekh Stupa, Chaukhandi Stupa, Tibetan Temple","Heritage, Heritage, Religious, Religious, Religious","30, 19, 15, 11, 10"
UP,Brijrama Palace,Varanasi,Medium Luxury,Heritage Hotel,5★,"WiFi, Heritage Dining, Courtyard, Spa, Parking","Dashashwamedh Ghat, Kashi Vishwanath, Munshi Ghat, Bharat Kala Bhavan, Sankat Mochan","Heritage, Heritage, Heritage, Heritage, Heritage","22, 28, 28, 5, 10"
UP,Radisson Varanasi,Varanasi,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Cantonment, Bharat Mata Mandir, BHU, Tulsi Manas Temple, Durga Kund Temple","Heritage, Religious, Heritage, Religious, Religious","18, 7, 19, 14, 10"
UP,Taj Mahal Lucknow,Agra,Medium Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Ambedkar Park, Gomti Riverfront Park, Janeshwar Mishra Park, Residency, Bara Imambara","Heritage, Heritage, Heritage, Heritage, Heritage","5, 8, 27, 30, 10"
UP,Hyatt Regency Lucknow,Lucknow,Medium Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","High Court, Gomti Nagar, Indira Gandhi Pratishthan, Wave Mall, Singapore Mall","Heritage, Heritage, Heritage, Heritage, Heritage","6, 28, 24, 27, 21"
UP,Renaissance Lucknow,Lucknow,Medium Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Gomti Riverfront, Ambedkar Park, Fun Republic Mall, Hazratganj, Riverside Mall","Heritage, Heritage, Heritage, Heritage, Heritage","8, 21, 3, 16, 16"
UP,Lebua Lucknow,Lucknow,Medium Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Hazratganj, Vidhan Sabha, Residency, Chota Imambara, British Residency","Heritage, Heritage, Heritage, Heritage, Heritage","18, 24, 7, 28, 7"
UP,Novotel Lucknow,Lucknow,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Ekana Stadium, Phoenix Palassio, Anandi Water Park, Janeshwar Mishra Park, Gomti Nagar","Heritage, Heritage, Heritage, Heritage, Heritage","8, 15, 25, 15, 11"
UP,Clarks Avadh,Mumbai,Medium Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Bara Imambara, Rumi Darwaza, Chattar Manzil, Hussainabad Clock Tower, Marine Drive","Heritage, Heritage, Heritage, Heritage, Beach","21, 12, 8, 22, 16"
UP,Radisson Blu MBD Noida,Noida,Medium Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","DLF Mall of India, The Great India Place, Worlds of Wonder, ISKCON Noida, Bird Sanctuary","Heritage, Heritage, Heritage, Heritage, Wildlife","10, 3, 11, 17, 24"
UP,Jaypee Greens Resort,Lucknow,Ultra Luxury,Resort,5★,"WiFi, Swimming Pool, Spa, Gym, Parking","Formula 1 Track, Surajpur Bird Sanctuary, Pari Chowk, Stellar Museum, City Park","Heritage, Wildlife, Heritage, Heritage, Heritage","14, 33, 9, 12, 8"
UP,Crowne Plaza G. Noida,Noida,Medium Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","India Expo Mart, Grand Venice Mall, Buddh Circuit, Gautam Buddha University, Surajpur","Heritage, Heritage, Heritage, Heritage, Heritage","8, 27, 26, 23, 25"
UP,WelcomHeritage Badi Kothi,Lucknow,Medium Luxury,Heritage Hotel,5★,"WiFi, Heritage Dining, Courtyard, Spa, Parking","Sangam, Allahabad Fort, Anand Bhavan, Khusro Bagh, Alfred Park","Heritage, Heritage, Heritage, Heritage, Heritage","19, 19, 12, 17, 20"
UP,Park Inn by Radisson,Lucknow,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Ram Mandir, Hanuman Garhi, Kanak Bhawan, Nageshwarnath Temple, Saryu River Ghats","Religious, Heritage, Heritage, Religious, Heritage","14, 14, 4, 2, 23"
UP,The Ramada Sravasti,Lucknow,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Jetavana, Anathapindika Stupa, Angulimala Stupa, Thai Temple, Shobhnath Temple","Heritage, Religious, Religious, Religious, Religious","14, 9, 1, 11, 2"
UP,Courtyard by Marriott,Agra,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Taj Mahal, Agra Fort, Shilpgram, Kalakriti Theatre, TDI Mall","Heritage, Heritage, Heritage, Heritage, Heritage","2, 26, 10, 7, 16"
UP,Crystal Sarovar Agra,Agra,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Taj Mahal, Agra Fort, Sadar Bazaar, Mankameshwar Temple, Agra Cantonment","Heritage, Heritage, Heritage, Religious, Heritage","2, 26, 16, 18, 13"
UP,Ramada Plaza Varanasi,Varanasi,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Cantonment, Sarnath, Bharat Mata Mandir, Jantar Mantar, Dasaswamedh Ghat","Heritage, Heritage, Religious, Heritage, Heritage","18, 23, 7, 30, 10"
UP,Nataraj Sarovar Jhansi,Jhansi,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Jhansi Fort, Rani Mahal, Government Museum, Orchha, St. Jude's Shrine","Heritage, Heritage, Heritage, Heritage, Religious","14, 29, 8, 11, 2"
,,,,,,,,,
,,,,,,,,,
State,Hotel Name,,,,,,,,
UK,Taj Rishikesh Resort,Rishikesh,Ultra Luxury,Hill Resort,5★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","River Ganga, Laxman Jhula, Beatles Ashram, Triveni Ghat, Neer Garh Waterfall","Heritage, Heritage, Religious, Heritage, Adventure","3, 2, 16, 14, 9"
UK,Ananda in the Himalayas,Rishikesh,Ultra Luxury,Hill Resort,5★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Narendra Nagar, Rishikesh, Vashishta Gufa, Kunjapuri Temple, Neer Waterfall","Heritage, Hill Station, Heritage, Religious, Adventure","26, 29, 10, 3, 41"
UK,The Roseate Ganges,Mumbai,Ultra Luxury,Beach Resort,5★,"WiFi, Private Beach Access, Swimming Pool, Spa, Parking","Shivpuri, Byasi, Marine Drive Rishikesh, Vashishta Gufa, Jumpin Heights","Heritage, Heritage, Beach, Heritage, Heritage","24, 21, 10, 30, 2"
UK,JW Marriott Walnut Grove,Mussoorie,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Kempty Falls, Mussoorie Lake, Happy Valley, Lal Tibba, Clouds End","Adventure, Hill Station, Heritage, Heritage, Heritage","7, 10, 18, 26, 4"
UK,The Savoy SeleQtions,Dehradun,Medium Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Library Bazaar, Mall Road, Gun Hill, Camel's Back Road, Landour","Heritage, Heritage, Hill Station, Heritage, Heritage","26, 20, 28, 18, 11"
UK,Jaypee Residency Manor,Dehradun,Medium Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Mall Road, Gun Hill, Adventure Park, Jharipani Falls, Bhatta Falls","Heritage, Hill Station, Heritage, Adventure, Adventure","5, 17, 12, 42, 6"
UK,WelcomHotel The Savoy,Mussoorie,Medium Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Gun Hill, Landour Clock Tower, Christ Church, Mussoorie Lake, Kempty Falls","Hill Station, Heritage, Religious, Hill Station, Adventure","16, 6, 11, 21, 41"
UK,Taj Corbett Resort,Ramnagar,Ultra Luxury,Hill Resort,5★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Corbett National Park, Garjiya Devi Temple, Corbett Falls, Jim Corbett Museum, Sitabani","Wildlife, Religious, Adventure, Heritage, Heritage","42, 15, 25, 29, 12"
UK,Paatlidun Safari Lodge,Ramnagar,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Jim Corbett Park, Kosi River, Garjiya Temple, Corbett Museum, Hanuman Dham","Heritage, Heritage, Religious, Heritage, Religious","26, 23, 5, 19, 10"
UK,The Riverview Retreat,Ramnagar,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Kosi River, Corbett National Park, Garjiya Devi Temple, Corbett Falls, Dhikala Zone","Heritage, Wildlife, Religious, Adventure, Heritage","3, 17, 9, 37, 24"
UK,Aahana Corbett Wilderness,Ramnagar,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Bijrani Zone, Corbett National Park, Garjiya Temple, Jim Corbett Museum, Sitabani","Heritage, Wildlife, Religious, Heritage, Heritage","30, 17, 5, 29, 12"
UK,Namah Resort,Ramnagar,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Dhikala Zone, Kosi River, Garjiya Devi Temple, Sitabani Temple, Corbett Falls","Heritage, Heritage, Religious, Religious, Adventure","18, 23, 9, 1, 31"
UK,Pilibhit House Haridwar,Haridwar,Medium Luxury,Hill Resort,5★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Har Ki Pauri, Mansa Devi Temple, Chandi Devi Temple, Shanti Kunj, Rajaji Park","Heritage, Religious, Religious, Heritage, Heritage","17, 18, 1, 12, 18"
UK,Radisson Blu Haridwar,Haridwar,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Industrial Area, Har Ki Pauri, Daksh Mahadev Temple, Patanjali Yogpeeth, Crystal World","Heritage, Heritage, Religious, Heritage, Heritage","16, 6, 2, 5, 4"
UK,Hyatt Regency Dehradun,Dehradun,Medium Luxury,Resort,5★,"WiFi, Swimming Pool, Spa, Gym, Parking","Malsi Deer Park, Robber's Cave, Sahastradhara, Tapkeshwar Temple, FRI","Heritage, Adventure, Heritage, Religious, Heritage","6, 16, 26, 17, 9"
UK,Vishranti Resort,Dehradun,Medium Luxury,Resort,4★,"WiFi, Swimming Pool, Spa, Gym, Parking","FRI, Sahaspur, Robber's Cave, Mindrolling Monastery, Clock Tower Dehradun","Heritage, Heritage, Adventure, Religious, Heritage","15, 13, 35, 18, 10"
UK,The Naini Retreat,Nainital,Medium Luxury,Resort,4★,"WiFi, Swimming Pool, Spa, Gym, Parking","Naini Lake, Naina Devi Temple, Snow View Point, Tiffin Top, Cave Garden","Hill Station, Religious, Hill Station, Heritage, Adventure","4, 11, 30, 6, 40"
UK,Shervani Hilltop,Dehradun,Medium Luxury,Resort,4★,"WiFi, Swimming Pool, Spa, Gym, Parking","Mall Road, Naina Peak, Eco Cave Garden, Bhimtal Lake, Sattal","Heritage, Hill Station, Adventure, Heritage, Heritage","5, 15, 35, 6, 4"
UK,The Fern Hillside,Dehradun,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Bhimtal Lake, Aquarium Island Cafe, Hidimba Devi Temple, Victoria Dam, Nal Damyanti","Heritage, Heritage, Religious, Heritage, Heritage","17, 24, 10, 6, 26"
UK,The Himalayan Living,Auli,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Chauli Ki Jali, Mukteshwar Mahadev Temple, Bhalu Gaad Falls, Peora Village, Ramgarh","Hill Station, Religious, Adventure, Heritage, Heritage","27, 4, 16, 4, 27"
UK,WelcomHeritage Windsor,Dehradun,Medium Luxury,Heritage Hotel,5★,"WiFi, Heritage Dining, Courtyard, Spa, Parking","Golf Course Ranikhet, Chaubatia Orchards, Jhula Devi Temple, Haidakhan, Majkhali","Heritage, Heritage, Religious, Heritage, Heritage","18, 24, 6, 8, 26"
UK,Clifftop Club Auli,Auli,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Nanda Devi Peak, Auli Artificial Lake, Joshimath, Gorson Bugyal, Trishul Peak","Hill Station, Hill Station, Heritage, Heritage, Hill Station","21, 13, 23, 9, 30"
UK,Aloha On The Ganges,Rishikesh,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Laxman Jhula, Ram Jhula, Parmarth Niketan, Swarg Ashram, Neer Garh Waterfall","Heritage, Heritage, Heritage, Religious, Adventure","13, 21, 10, 15, 9"
UK,Seyfert Sarovar Dehradun,Dehradun,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","ISBT, Buddha Temple, Lacchiwala, Clement Town, Pacific Mall","Heritage, Religious, Heritage, Heritage, Heritage","23, 13, 12, 10, 20"
UK,Lebua Corbett,Ramnagar,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Corbett Park, Kosi River, Garjiya Devi Temple, Corbett Museum, Sitabani Forest","Heritage, Heritage, Religious, Heritage, Heritage","8, 23, 9, 19, 19"
,,,,,,,,,
,,,,,,,,,
State,Hotel Name,,,,,,,,
HP,Wildflower Hall Oberoi,Shimla,Ultra Luxury,Hill Resort,5★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Kufri, Shimla Mall Road, Jakhu Temple, Christ Church, Viceregal Lodge","Hill Station, Hill Station, Religious, Religious, Heritage","4, 7, 12, 13, 8"
HP,The Oberoi Cecil,Shimla,Medium Luxury,Hill Resort,5★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","The Mall Road, Ridge, Gaiety Heritage Complex, State Museum, Viceregal Lodge","Heritage, Hill Station, Heritage, Heritage, Heritage","10, 7, 30, 27, 8"
HP,Taj Theog Resort & Spa,Kufri,Ultra Luxury,Hill Resort,5★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Fagu, Kufri, Narkanda, Hatu Peak, Chail","Heritage, Hill Station, Heritage, Hill Station, Heritage","19, 14, 26, 3, 14"
HP,Hyatt Regency Dharamshala,Dharamshala,Medium Luxury,Hill Resort,5★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Dalai Lama Temple, Bhagsu Waterfall, McLeod Ganj, HPCA Stadium, St. John","Religious, Adventure, Heritage, Heritage, Heritage","5, 8, 24, 20, 27"
HP,Radisson Blu Dharamshala,Dharamshala,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","PCA Stadium, Norbulingka Institute, Tea Gardens, War Memorial, Kangra Fort","Heritage, Heritage, Heritage, Heritage, Heritage","25, 2, 24, 16, 7"
HP,Span Resort & Spa,Manali,Ultra Luxury,Hill Resort,5★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Kullu Valley, Beas River, Manali Mall Road, Naggar Castle, Solang Valley","Heritage, Heritage, Hill Station, Heritage, Heritage","18, 28, 28, 5, 9"
HP,Larisa Resort Manali,Manali,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Naggar Castle, Nicholas Roerich Gallery, Jana Waterfall, Beas River, Hadimba Temple","Heritage, Heritage, Adventure, Heritage, Religious","8, 29, 25, 4, 15"
HP,The Himalayan Manali,Manali,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Hadimba Temple, Old Manali, Vashisht Hot Springs, Manu Temple, Solang Valley","Religious, Hill Station, Heritage, Religious, Heritage","5, 12, 29, 2, 9"
HP,WelcomHotel Shimla,Shimla,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Mashobra, Craignano Nature Park, Forest Sanctuary, Naldehra, Tattapani","Heritage, Heritage, Wildlife, Heritage, Heritage","9, 30, 19, 30, 6"
HP,Moksha Himalaya Spa,Auli,Ultra Luxury,Hill Resort,5★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Timber Trail, Parwanoo, Pinjore Gardens, Kasauli, Dagshai","Heritage, Heritage, Heritage, Hill Station, Heritage","8, 22, 6, 24, 7"
HP,WelcomHeritage Glenview,Shimla,Medium Luxury,Heritage Hotel,4★,"WiFi, Heritage Dining, Courtyard, Spa, Parking","Monkey Point, Gilbert Trail, Baptist Church, Mall Road, Christ Church","Heritage, Heritage, Religious, Heritage, Religious","29, 25, 11, 27, 17"
HP,Jungle Lodge Kasauli,Auli,Medium Luxury,Hill Resort,5★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Gilbert Trail, Sunset Point, Manki Point, Dagshai, Dharampur","Heritage, Heritage, Heritage, Heritage, Heritage","5, 26, 7, 21, 23"
HP,Chail Palace (HPTDC),Chail,Medium Luxury,Heritage Hotel,5★,"WiFi, Heritage Dining, Courtyard, Spa, Parking","Chail Cricket Ground, Kali Ka Tibba, Chail Sanctuary, Sidh Baba Mandir, Sadhupul","Heritage, Heritage, Wildlife, Religious, Heritage","2, 6, 22, 16, 27"
HP,Taragarh Palace,Shimla,Medium Luxury,Heritage Hotel,5★,"WiFi, Heritage Dining, Courtyard, Spa, Parking","Baijnath Temple, Bir Billing, Tashi Jong, Chamunda Devi Temple, Tea Estates","Religious, Heritage, Heritage, Religious, Heritage","11, 7, 28, 17, 20"
HP,Infinitea Centric,Shimla,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Bir Billing, Saurabh Van Vihar, Neugal Khad, Bundla Stream, Jakhni Mata Temple","Heritage, Heritage, Heritage, Heritage, Religious","29, 6, 4, 25, 12"
HP,Radisson Jass Shimla,Shimla,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Jakhu Temple, Ridge, Mall Road, Lakkar Bazaar, Christ Church","Religious, Hill Station, Heritage, Heritage, Religious","18, 7, 11, 20, 17"
HP,Baragarh Resort & Spa,Manali,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Rohtang Pass, Solang Valley, Beas River, Nehru Kund, Gulaba","Adventure, Heritage, Heritage, Heritage, Heritage","19, 2, 9, 8, 14"
HP,Grand View Dalhousie,Dalhousie,Medium Luxury,Hill Resort,5★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Khajjiar, Dainkund Peak, Kalatop Sanctuary, Panchpula, Bakrota Hills","Heritage, Hill Station, Wildlife, Heritage, Hill Station","12, 32, 34, 20, 23"
HP,Fortune Park Dalhousie,Dalhousie,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Gandhi Chowk, Subhash Baoli, Satdhara Falls, Mall Road, Chamera Lake","Heritage, Heritage, Adventure, Heritage, Heritage","30, 21, 37, 27, 20"
HP,The Pavillion (HPCA),Shimla,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","HPCA Stadium, Dalai Lama Temple, War Memorial, Kangra Museum, Bhagsu Nag Temple","Heritage, Religious, Heritage, Heritage, Religious","8, 4, 28, 19, 9"
HP,Marina - Shimla,Shimla,Medium Luxury,Hill Resort,5★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Mall Road, Ridge, Christ Church, Jakhu Temple, Viceregal Lodge","Heritage, Hill Station, Religious, Religious, Heritage","5, 7, 11, 8, 8"
HP,Royal Tulip Shimla,Shimla,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Kufri Fun World, Himalayan Nature Park, Mahasu Peak, Fagu, Narkanda","Hill Station, Hill Station, Hill Station, Heritage, Heritage","29, 5, 27, 21, 12"
